Feature ID,BlankSub Mean 45_T,BlankSub Mean 46_T,BlankSub Mean 47_T,BlankSub Mean 48_T,BlankSub Mean 49_T,BlankSub Mean 50_T,BlankSub Mean 51_T,BlankSub Mean 52_T,BlankSub Mean 53_T,BlankSub Mean 54_T,BlankSub Mean 55_T,BlankSub Mean 56_T,BlankSub Mean 57_T,BlankSub Mean 58_T,BlankSub Mean 59_T,BlankSub Mean 60_T
4549,46248,,,,,,,,,,,,,,,
4399,190919.6667,84187,,67355,,62550.3333,,,,,,,,,,
2382,96916.3333,78593.6667,74235.3333,55501.6667,60093,123566.3333,90812.6667,52723.3333,30564.6667,35527,24056.3333,27603.3333,26919.6667,45525.5,38749.6667,22088
2398,100967,120597,60416,55508.6667,66012.3333,119308.3333,80783,58295.6667,31747,35527,,,28278,45525.5,38438.3333,
1468,128669,208177.5,,,,247099,210195.5,,,,,,,,,
3556,338755,304219,66797.5,531649.6667,,185886,,,,,,,,,,
3296,314974.3333,232660.5,35256.6667,541925.3333,,156944.6667,,,,,,,,,,
5650,,23682,15892.6667,30665,,23003.6667,,,,,,,,,,
5605,15948,22298,,16970.3333,,,,,,,,,,,,
4730,,30398,,59661.5,,,,,,,,,,,,
1378,351081.5,,,763065.5,,2463696.333,,937574.5,1619243,,,678410,,,,
3621,139553.6667,,52447,112898,41887.5,180003.6667,,41472.3333,30965.5,,,32895,29042,30784.5,,
5502,,,,,,,,,43208,28952.5,,,,33604.6667,,
1648,280153,,,,,336112,,,,,,,,,,
3903,93038,,,35797,,18112,,,,,,,,,,
5490,,,,,,,29025.3333,,,,,,,,,
5014,39155.6667,,32702,22282,41050.6667,33128,38743.6667,44688,59568.3333,60082.6667,54877,49322.3333,49564,47540.6667,47507,50365.3333
1650,,,261556.5,274463.6667,274069,,,239666.6667,271388,236308.3333,267896.5,264562.6667,256698,198670.5,274586,232237.3333
4091,181661.6667,,,,,,,,,,,,,39562,,
2344,,,,,,77468.5,,,,,,,,,,
986,103873.5,77545,52823,92463.3333,75882.6667,137111.5,114072,61224,43266.6667,,,,48050,,82686,
2563,,213901.6667,239207,,,,252815.5,,,125388,,,,239174.5,,
4735,69138.6667,,,33672,,68012,,,,,,,,,,
2076,111332.3333,108209.3333,77785,64786,67240.3333,143535,95365,48412,48470.3333,45443.6667,36781.5,,67373,,55017.3333,
3900,118676,107673.6667,53818.3333,119827.6667,58842,78644.3333,48162.3333,53558.6667,,,,,,,,17516.5
3614,179091,,,53808.6667,,80307,,,,212520,129947.5,156932.5,116023.5,,,
677,66950000,,,,,,43033333.33,3064186.667,,6635349,4837854.667,7235517.333,,4412130,6691567,6673268.667
785,1021290.667,1677481,,445671,310710.6667,680114,1324843.333,923967.3333,,,,,292113.3333,,,
699,3147896,3008010.333,2591845.333,5905079,2178934.333,5288772,979014.3333,930360.3333,1431788.667,958318.3333,1062407.333,1417157.333,1012820.333,1126304,980931.6667,914916.3333
2416,130918.3333,209591,111154.3333,112337.6667,158010.3333,193543.3333,141225,134576.3333,89991,,88794.3333,65081.3333,89989.3333,97227.3333,84909,63586
1005,749313.3333,,795803.3333,713609.3333,831478.3333,810534,751333,705848.3333,693766,576772.3333,656638.6667,658867,679289,497863.3333,673016.3333,624374
3923,164029.3333,55895.5,145837.6667,68453,,95959.6667,59725,189715,52507.5,,41857,29476.5,,,,
1782,334931.3333,247631,236239.3333,258326.3333,232989.6667,235879.3333,269489,150086.6667,229690.6667,242041,234748,228130.3333,219753,210218,221224,237977.6667
1334,,242727.3333,,,,460322.5,495249.3333,,,,,,,,,
3401,263194.6667,64779.5,,56213,,61928,,,,,,,,,,
2074,,,,72751,,,,,,,,,,,,
3479,126743.5,,,,169220.3333,243850.6667,177863.3333,69646,133099.3333,134042,140650.6667,64838.6667,89196,95639.6667,122264.3333,76571.3333
5079,,,18514,,,24989,38331.6667,25269.3333,133099.3333,,140650.6667,64838.6667,45662,20124,,76571.3333
1528,224708.6667,243217.3333,141193.3333,121283.6667,129215.6667,202011.6667,120209,67938.6667,,46146.3333,27879.3333,28827,27424.3333,60340,37793.3333,
2011,167977.3333,209681,155534.6667,128333,173759,178426.6667,169573,141241,138752.3333,118342.6667,121973.3333,123787,143525.3333,116498,133745.6667,111937.6667
764,,,,,,,,,,,,,19900.5,,,
3214,265917.3333,,,,,172047,,998261.5,,,,,,,,
5461,40512.5,,,40243,,,,,,,,,,,,
3266,,,103869.5,,,,,,,,,,,,,
4931,47319.5,,,,,,,,,,,,,,,
2213,120268,,,,,,,322190.6667,411272,,,270643.5,,,,
680,51633333.33,43900000,,,342940,,28600000,1135957.333,,3423322.333,1537199.333,2475944.667,2742056.667,,3112909.667,3141967.333
320,,2421550.5,,,,,,,168229.8333,,,,,,136228.1667,
4645,21011.5,,,,45884,39183.6667,29063.6667,32702.3333,,,,,,,,
5402,30611.3333,33568,19320,36195,18461,22357.6667,17191.5,16507,,,,,,,,
3267,456929.5,,115988,,,,,,,,,,,,,
5496,,,,,,28608.5,,,27398.5,28892.6667,31642.3333,25987.3333,,25583,27326.5,27256
1673,249439,189986.6667,113123.6667,194091.6667,134461.5,257642.3333,122445.6667,110141,,,74826,,,65074,,77789
3196,474651.6667,,125651.6667,406680.3333,99099,656695,,135881.3333,106699.3333,63452,66878.6667,102758.6667,102791.6667,96873.3333,89979.6667,65272.6667
4082,46187.6667,,,,,85059,,22372.3333,,,,,,,,
1996,195709.3333,200856,148996.6667,135711.3333,149162.3333,149217,142007,133836,108030.3333,85733.3333,90954.3333,96399,106085.3333,83553.3333,102351,101200
4095,,,,,,97174,,,,,,,,,,
5417,,,17510,22769.6667,,15509.5,,31802,,,,12448,18174.6667,,19150,15631.6667
728,243101.6667,,194217,356360,254172.5,334056,341482.3333,354037,,103215,112106.5,,202393.3333,,,258391.3333
5762,,,,,17356,18978.6667,,,,,,,,,,
3882,,77883,223004.6667,151597.3333,89094,,,,,,102405.5,225671,,,,
4025,66267.3333,,,,,,,,,,,,,,,
2450,32031.6667,57384.5,,,14850,27315,43421.6667,,,,,,,,,
1765,581478,569444,274396.6667,300563.3333,349123.3333,198896,209653.5,333133,307999.5,202640.3333,257850,213198,361627,249693,297665.6667,261721.6667
4473,58279,,,89839.5,,,,51749,,,,,,,,
2148,,,494445.6667,,,673366,564437.5,,,,,736062,668654.5,509538.5,764761.5,734001
1236,,,,,80642.5,365004.6667,,,685282.5,,,,,,,
4465,,,,,,,39984,,,,,38086.3333,87370.6667,59390,66063,60698.3333
3183,,,192007.6667,,,,,,,,,221315,,,,
1556,957613,,603567.3333,1124017.333,,,1248570,695239.6667,,597782.6667,451253,992867.3333,844219.3333,499153.3333,,1227588.333
3640,149943.5,89556.5,140493.5,196464.5,118713.8333,168571.8333,,,,,,,,,,
398,124292.5,,,,36196.5,20361.1667,,,20131,,,,,,43267.8333,12744
2436,,,,,,,73796,34561,16774.3333,,,,,18857,19090.5,
4639,,,,,,,73828,42337,17901.6667,15700.5,,,,20370.5,20771.5,
1271,1252507,1067446.667,652543.6667,1366871,605174.3333,1439120.667,648702.5,432299.3333,379216.6667,197289.5,274736.3333,335859.3333,329127,310692.6667,288869,279769.5
847,1252434.333,1090914.667,653324.3333,1378910.667,605968.3333,1440905.333,682495,437827.6667,375830,228693,275834.3333,335214.6667,345734.5,312298.6667,309356,284808
1299,400486.6667,459471.5,361291.3333,365554.3333,434204,445307,382289.3333,371764.3333,362482.3333,283866.3333,324713,356676.6667,358622,255933.6667,343491,320821.3333
1242,351913.6667,,357893,327332.3333,,380169.3333,339281.5,,319749.5,,,,,,,
2199,229414.6667,306083,355628.6667,357661.3333,409776,371637,384624.3333,425232.3333,382847.5,157919.5,293964.6667,269327,311404.6667,256715.5,314360,304573.3333
3389,294790,60975.5,,88224.3333,,85503,,,,,,,,,,
3587,,131086,112961.6667,101624,,,58175,,,,,48977,63579.3333,,,
3730,163117.6667,29267,,28554,,33295.5,,,,,,,,,,
5707,,,,,,,21311.6667,,,,,,,,,
1438,381364.3333,408459,268979.6667,253036.6667,254648.3333,327819.3333,269062,128389,38557,59187.6667,50634.3333,,,,79695,57450
2369,,,214808,258269,266314.6667,94033,,137157.6667,,61619,50634.3333,29315.6667,33290.3333,,62475,57450
1235,756782.6667,777653.3333,935476,989573.6667,919842,990389.6667,965730.6667,949396.3333,1135314.333,1214484.333,1138656.333,1080240,1191110.667,956068.3333,1198349,1185791.667
4843,33240.5,,,,,,,70780.5,,,,,,,,
1270,,,543988,784859.5,,2992589,,,703380,,40664.5,593364.5,,,,
839,,,553350.5,629424,33379.6667,2931376.667,,434831,,,57630,705738.5,,,,150889
5282,43633.5,,22035.5,41675,,47679.3333,,,,,,,,,,
1610,162830.3333,209707.6667,106663.5,,,204274.3333,121924,56332.3333,,,,,,,,32911.5
5045,106231.6667,,,,,,,,,,,,,,,
4409,68738,50135.3333,84415.6667,85223,74751,92695.3333,53389,55029,41283.6667,19847.5,35512,28426.6667,,23648.3333,30983.6667,23120
5399,,,,53809.5,,,,,,,,,,,,
4283,71200.6667,,,45368.5,,,,,,,,,,,,
3870,172690.3333,,,,,116705,,158465,,,,,,,,
4456,,,,,,,,83898.5,,,,,,,,
3596,159472.6667,,,51703.6667,,30349,,,,,,,,,,
2395,43730.6667,48332,61087.3333,129864.3333,60173.3333,69855.6667,21216,26142.5,43177.3333,33372,41480.6667,48178.6667,20485,44073.6667,43550.6667,31218.3333
1616,217974.3333,,247296.3333,240721.6667,277369.3333,244757.6667,238359.5,249714,267814.3333,227722.6667,260602.6667,262870.3333,262808,206154.6667,260677.3333,248586.3333
5659,,,,,,44053.5,,,,,,,,,,
72,,2524349.5,,,,,,,,,,,,,,
1585,361489.5,,224933.5,254481.3333,251766.6667,277502.5,,220612,205966,169696,184582,201059.3333,203387.3333,150089.3333,206698,188149.6667
5228,28314.6667,,,,,33916.6667,,,,,,,,,,
1833,,,,,119971.6667,87006,,,,,,,,,18128.5,
211,693185.1667,1621748.833,209131.5,,,261970.1667,,,,323539.1667,337155.8333,294786.5,633511.5,378572.5,632718.5,655763.8333
719,7506599.333,9849851,5506752.333,4778903,,14190180,,4995708.667,,3884309,2603479.667,6691927.333,4907871.667,2755350,,5944942
4398,,63416,,76843.6667,,42826,,,,,,,,,,
1910,75255,,,,81831,121390.3333,112177.3333,43372.3333,97759.6667,88122,103394,46291.6667,57703,73776.6667,89206.3333,47151
1903,240236,233463,202123.3333,167581.6667,228196,229850,230417,218091.6667,191971.3333,158770.6667,156888.3333,179716.3333,192214,168978.6667,195949.3333,172339
3166,,,162148.5,,,,,,,,,64649.5,,,,
1188,194206.6667,,,,48210,78246.3333,,,,,,,,,,
5553,,,,,,,30042.3333,14923,,,,,,,,
2226,37493,,87568,141580.5,249032.3333,,,130783.5,219858.6667,90941,140556.6667,114044.6667,,117736.6667,149726.6667,101751
2289,117092.5,375438,,,64128.3333,,98484.3333,48026.6667,,,,,,,,
5466,,,,,,17692.6667,,20041.5,,,,,,,,
2462,,,,,235722,,,,210317.5,,,,,,,
3358,,,247146,93581.3333,143385.3333,634745.6667,,,,,104714.5,216171.5,,,,
5526,,,,,,19276.6667,27591.3333,,,,,,,,,
697,5816196.667,4727189.667,2537357.333,5684395.667,2322861,6471914,2490454.333,1632110.667,1214060,690523,758312.6667,1185211.333,1181702.667,1125030.667,977565.3333,693176.6667
2066,126229.6667,192161.5,97969.6667,101654,109156.3333,123940.6667,111053.3333,103851,95985.6667,87088.6667,88348,92744.3333,89981.6667,66608,94223.3333,88098.6667
2354,126540,118021,83421.6667,80828.3333,109453,114102.6667,115128,94222,85720.6667,79714,84505,83400.3333,85776.6667,65061.3333,88760,83003.3333
3174,,,189711.3333,54057.5,150984.5,,,,,,94232.5,157859.5,,,,
4205,,,183018,88447.6667,,,,,,,,,,,,
1548,,,,,81436,93962.6667,,,,,,,,,,
894,753759.6667,1036328.667,555035,433362.3333,466723,914107.6667,428270,195465.6667,67719.3333,75715.6667,64329.3333,50411.3333,118315,,126124.6667,43204.6667
1037,775286.3333,954004.5,766335,712883.6667,848339.3333,834988.6667,769123.6667,704421,695391,569644.3333,637557.6667,635717,691781,509973.6667,669712.3333,612409.3333
4211,34800.6667,,,,,,,,,,,,,,,
963,,,,364297,58345.5,88545.3333,,,,,,,,,,
1604,223213,,293517.5,,348120.3333,423931,280506,321405,,164339,230352.3333,208445,,,246177.3333,235482.6667
4200,65170.6667,,,22189.6667,,18042.5,,,,,,,,,,
4107,,,,23936,,,,,,,,,,,,
5294,,,18783.5,32368,,14540.5,,25812,,,,,,,,
4510,27041.5,,,29137,,44437.5,,,,,,,,,,
3572,,,,290315,,,,,,,,,,,,
205,980527.25,592749.25,,,,485450.25,,,,,,,495100.75,,,
4147,100986.5,,,24078,,,,,,,,,,,,
2617,120616.6667,137612.5,126131,140138,125745.6667,124212,132561.6667,111688.3333,116381.6667,107266.6667,131634,114285.6667,118513.3333,113654.5,126809.6667,120661.6667
1971,216164,199921,171912.6667,158189,209088.6667,186721,175960.3333,158275.3333,150646.3333,130706,140901.3333,149281.3333,149337,113603.3333,148411,142479
1969,230528,,,,237372.5,288726.6667,275847.3333,,282768,,,,156774.5,257695.5,,
4071,102423,,,,,,,,,,,,,,,
1432,394962.5,433728.5,389828,361103,397084,380128.3333,366366,324101.5,364638,274948.5,,327888.6667,367696,287868.6667,,312487
1487,252001,248822.5,412660,,,243969,517629,,356570.5,313953,,,,,,
1061,2168024.667,,,,712146,2757673.333,,204340.6667,840040,,173651.6667,671580.3333,,,458484.5,
3188,875617.3333,,,258630,,155480.3333,,,,,,,,,,
1296,,,,,32344.5,48486.6667,,,,,,,,,,
3407,356256,,,,,,,,,,,,,,,
1146,550074.6667,444062.6667,222955.3333,393929.6667,213113.6667,650918.3333,257991,136499,133709.5,77614.6667,77713.3333,93432.3333,116930,107599,115118.3333,74027.6667
2106,175756,209698.6667,273628.6667,372329,385862.5,279472.6667,,408087,369996.5,123217,205189.5,187599,285234.5,,,
3592,,,63183,74019,60798.6667,,74874,,,,,,,,,
4562,,50485.5,43891,84804.3333,,35140,,,,,,,,,,
891,468858.6667,1185654,,142621.5,181309.6667,398135.6667,479867,162679.6667,,,,,45173,,,
1200,170612,315861.6667,259436,,,378668.3333,,,,,,,,107102,,
2486,173035,316003,258946,200343,164588,378668.3333,139531.3333,109993.3333,124077.6667,124865,114789,103533.6667,110845.3333,106454.3333,144432,109329
1511,187648.3333,337236.6667,152728,160001.3333,107078.6667,315315.6667,72149.3333,35945,,,,,22842,99011.6667,,
983,881195,763795,865973,870894.3333,1062422.667,994075.6667,939392.6667,944159.6667,924031,863339.6667,858757,811944.6667,896588.6667,829679.6667,901543.6667,800958.3333
2544,,,186355.6667,182676,240024,160015.5,190653,217291,212108.3333,145023,184141.3333,,167604.6667,162800.3333,190876.3333,183249.3333
1848,122773,,,,160000.6667,205824.3333,141114.6667,88082.6667,179163.6667,169463,199902,118213,132463.6667,129658.6667,177389,134897
4308,68306.3333,,37037.6667,77702.6667,30544.5,82941.3333,,34540.6667,29149.5,,19592,23058.3333,22870.3333,21373.5,22129.5,18533
1680,159304,306080,,71795.6667,41375,213226.6667,,49382,31985,,27172.6667,31267.3333,43085,,,33004.3333
4683,70701,,75961,49981,,40260.5,,208747.3333,,,,,,,,
5130,28068.3333,,,,,,,,,,,,,,,
472,305595.5,366996.5,,300104.5,,,,445136.5,276559,307752.1667,359882,306375.8333,442720,95490.5,355747.1667,566053.5
1132,215423.3333,,185717,257501.3333,,348693.6667,,353161.3333,454643,321487,220870.3333,213955.5,,81464.5,355658.6667,356538
1186,,,,225402.3333,,2273020,,348260.3333,,453200.5,363415.6667,871688.3333,438052,538925,,
3129,,,,,,188802.3333,,,,,,,,,,
3481,,,,77391.6667,,42795,,,,,,,,,,
740,585507,,,,119310.3333,142558,,,,,90271.6667,97057.6667,,,59030,
1006,563487.6667,,76235,,,182950,,122296.5,,,,,,,,
3039,,1269099,,3242899.5,1483995.5,,,,,,,,,,,
2439,62275,55622.3333,49399,85804,53310.3333,84449.6667,51943,41035.6667,47272.6667,29357,35587,44303.3333,40183,44441.3333,40076.3333,32187.6667
1174,,,,,65899.5,105765.3333,,,,,,,,,,
4085,55234,89643,,47421,12036.5,,,,,,,,,,,
1142,,,,590655,,,,590558.3333,,472527,582741,589784.6667,600416.3333,454748.6667,,541536.6667
1253,252393.6667,,114142.5,,67143,,,,,,,59259,77991.5,,,
747,,,386430.5,,,85784,,,,,,,,,,
1652,,,,125088,36453,45467,,61327,,,,,,,,
3121,1207258.333,,529081.5,303913.5,,223588.5,509726,,,,,,,,,
5450,,,,,,37217,,24911,,,17678.6667,,,13942,20748.3333,
4162,69443,,38730.3333,35705,38697,97358.3333,38545,,,,,,,,,
650,,,,,,,,,,,,,,,3186,
3100,431869.3333,203821.5,,647550.6667,74806.5,382954.6667,,,142560.6667,95164,158537,165713.6667,86314.5,113591,105341,139878.5
1302,,,,53798,,22268,,,,,,,,,,
4381,,,,,,163703,,,,,,,,,,
2386,65549,,741513.3333,,,,,,,,,,,,,
3244,480049,,,122487,,,,,,,,,,,,
942,846075.3333,408627.3333,184037.3333,268630.3333,168097.6667,610258.6667,300344.3333,123975.3333,,,80214.5,130542.3333,112196.5,,108117,
3706,,119175,,383575,,199408.6667,,,97884,,75943.6667,74039.3333,,,,
2002,348873,317945.6667,301431.6667,273461.6667,404596.3333,505552,311019.3333,334130.6667,426982.3333,,287598.3333,334510.3333,419026,230535.6667,292315,257466.3333
1930,242969,,,,,123152.6667,,,,,,,,,,
2331,411116,286057,,,,377582.5,,,511083.5,,294730,299069,323828,,,239379.5
5606,15432.3333,21583.5,,17254,,,,,,,,,,,,
705,2780907.667,4156562.667,1596387,982869,1167531.667,3819362.667,2071018.667,489977.3333,248023,211371.3333,194567,,278907,,445135.6667,
2443,117311.5,189613,250875.6667,214401.3333,274388.5,255856,,,317211,,225613,,,,236513.5,185161.3333
1118,578407,676668,537479.6667,524234.6667,627505.6667,620443,556238,534460,520090.3333,425796.3333,477436.6667,497829.6667,503592.3333,370325,499760.6667,465245
1455,319481,415915.5,321238,289031,354095.6667,354311.6667,320631.6667,287573,294141.6667,229163,257764.3333,246891.6667,293429,218185.3333,283860,260956.6667
2041,242539,,,,,,,,,,,,,,,
3762,,38132.5,,41290.6667,,,,,,,,,,,,
5597,22910,,23591,,21988.3333,21262.6667,21291.3333,26244,32420,34392.3333,30030.6667,29529.6667,28982,28033,27078.6667,30142
1992,315202.3333,282429,311551.3333,347631.3333,367428.6667,334783.6667,318584,337973,378716.3333,190310,285544.3333,252748,262434.6667,246537,297314,301375.6667
1221,,,,,74770,1928899.333,,31847,114284.5,,,73300,,,,
4364,,,33636,51617,,88692.5,,,,,,,,,,
3003,,,,877096,,217024,,,,,,,,,,
3145,1104068,,,365245.6667,,199208.3333,,,,,,,,,,
1207,,,,481642.6667,509451,,,479337.6667,519148,422535.5,495128,505147.3333,510549.3333,381123,494555.3333,477217
1678,266832,285982,194085,225762.3333,233215.6667,230702.6667,184309.6667,201384,116218,96921.3333,112391.3333,112059.3333,149411.6667,104483.6667,131472.6667,105745.3333
3988,105342.6667,94340.3333,50564.3333,107490.6667,52135.3333,72861.6667,45091.6667,46771.6667,,,,,,,,14452.5
3303,444877.3333,,,,,,,,,,,,,,,
3580,254534,,,59167.6667,,37531,,,,,,,,,,
4180,60967.3333,,34910.5,26383,,89793,,,,,,,,,,
2237,,148971.5,198069.3333,209090.5,259995.3333,237649.5,163491,205554.3333,255175.3333,147501.3333,176616.5,,165718.5,202242,205520.6667,174471.3333
4041,,,29907.5,,34357,,73474.5,,,,,,,,,
5670,62281,,,,49449.3333,16420,22143,34894,72053,73007.3333,79982,40062,51305.3333,51386.3333,64818.3333,47230.6667
3981,62281,,,,83562.6667,119205,67598,34894,72053,73007.3333,79982,40062,51305.3333,51386.3333,64818.3333,47230.6667
2448,115173.5,103826,183438.6667,112523.3333,197612.6667,123662,166772,222656.3333,221581,131978.3333,173563.6667,152754.6667,178947,143789.6667,180403.3333,187955
4655,,,75244,,,,,,,,,,,,,
2516,189121,166409,156986.6667,140206,194785,165142,134158.5,198361,162961,106035.3333,134346.6667,103691.3333,144591.3333,143417.3333,138880.3333,144657.6667
5430,26341.5,,19495.5,20593.3333,,29630.5,,18178.5,,,,,,,,
3976,,,,,28700.6667,,,,,,,,,,,
800,970786.3333,1460337.667,527188.6667,331355.3333,430523,1428430.333,789367,193967.3333,112350,84422,,,139430.3333,,197772,
1752,199487.3333,239354,192333.6667,195925,223353.6667,224443,200148.6667,193578,207222,164487,177624.3333,199215.3333,185827,143772,179042.3333,181570
5479,26519.6667,28246.5,15912.3333,31458.6667,17543.5,19948.6667,,15673.5,,,,,,,,
3235,,,,,29412.5,,,,,,,,,,,
5588,,,,,17631,23300,30683.3333,15740,11546,,,,,11677.5,16031.6667,
4415,83192,,24514.3333,59051.6667,,115219,,30435.6667,28195.3333,,,28915.5,23391,27114.5,24853,
1081,665651,830983.5,663758.6667,630557.3333,741558.6667,718967,667443,617378,607217,487210.6667,563111.3333,554412.3333,616952,462672.3333,602819.3333,553031.3333
691,,,1891335.667,,911338,333135.3333,,455365.6667,344501,546383.3333,698181.3333,680664.6667,747772.3333,230629,670519,485362
675,,,,,498039.5,353875.3333,,241448.3333,49901.5,,481215.3333,310674.3333,432020.3333,130007.6667,206137.6667,117200.3333
2427,55833,,,,,122572,,,,,,,,,,
1735,281905.5,,,,,105611.6667,,,,,,,,,,
3004,,1742749,,2249132.333,,725465.6667,,,,,,,,,,
3083,,,,,,157393.5,,,,,,,,,,
5028,,158032,199212.6667,436473,,,,,95934.6667,78710.6667,119414,137838.6667,80596.5,113410,139570.3333,103461
3240,,143910,198852.6667,435876.3333,,,,,91977,77127,117845,141364.3333,79671,108946.3333,142078.3333,84993
2285,,,25907.6667,53545,55116.6667,45196,104186.6667,61393,106704,104435.5,84760,68127.3333,81987.3333,101321.6667,100767,109799
750,,,395537.6667,,293284.5,153017,,230717.5,90985.5,155954.6667,231205.3333,208875.3333,334941,84545,224344,232843.5
2360,120440,,80667.3333,92472,65001,,27612.3333,90306.3333,94223.6667,99177.5,58924.6667,95276.5,,58844.3333,91425.3333,118642
3098,,,,398355,,,988984.5,,,,,,,,,
1551,249562.6667,305691.5,282161,280336.6667,301084,285678,277600.6667,268929,287394.3333,247674.6667,273253,294192.3333,280295.3333,226617.6667,273663,279341
3279,,149046.5,152780.3333,343306,,293614.3333,,,,,86814.5,94598.3333,,81333.6667,,66105
1657,225178,280265.5,242440.6667,251328.3333,244255,243628,221138.6667,206450.3333,199184.6667,163442,184146,193754,201553.6667,152542.6667,197438,191145
5352,42885,,,,,,,,,,,,,,,
2420,230624,,162595.5,,214878,226928.6667,163758,198998.6667,217830,120313,166396.6667,145942.6667,157493,,169086.6667,162914.3333
936,705249.6667,,,407366.6667,61468.6667,132948.3333,41632,,46234,45810,46442.6667,61116,40808.3333,66442.3333,50795.6667,42400.5
3965,,28987.5,,74059.3333,,40469.6667,,,,,,,,,,
3912,100254,59555.3333,92867.6667,128360.6667,77663.6667,108325.3333,,,,,,,,,,
5449,,,,,,,35582.3333,19844.5,,,,,,,,
1337,343083,,,411913.6667,451275,432703,,368280.6667,,338142,374855.6667,361481.3333,422897.5,317520,398657.6667,353381.6667
3541,140882.3333,,65394.3333,50772,50660,218679.3333,,36573.6667,,,,,,60174,30882.5,
2471,210716.6667,,149465.6667,193055.5,220402.5,222126,,222670.5,211341.3333,112135.6667,159989.3333,141083.6667,150737,147467.3333,168189.3333,158879.6667
3029,,419713,,1344232,127279.3333,694484.6667,,185892.3333,,130179.5,231043.6667,224864.6667,125782.5,228645.3333,257240,186258
3336,,343925,,1361951.667,128047.3333,720481,,185662,276494,,204866.3333,186823.6667,126520.5,228651.3333,257808.5,180554
